Success Rate (%),Average Cost,Standard Deviation,Average Execution Time (s),Parameters,Dataset
100.0,564481.8,189305.49891527186,0.09659740924835206,"(1000, 0.999, 500, 0.0001, 2000, 100000)",datasets/sppnw43.txt
100.0,18515.4,653.041530072935,0.04459547996520996,"(1000, 0.999, 500, 1e-05, 500, 1000)",datasets/sppnw43.txt
100.0,78037.0,15870.595231433508,0.10621693134307861,"(1000, 0.999, 500, 1e-05, 500, 10000)",datasets/sppnw43.txt
100.0,693714.4,164383.7790070541,0.10650136470794677,"(1000, 0.999, 500, 1e-05, 500, 100000)",datasets/sppnw43.txt
100.0,18098.6,1009.4759234375033,0.044206094741821286,"(1000, 0.999, 500, 1e-05, 1000, 1000)",datasets/sppnw43.txt
100.0,75604.6,13367.022138082963,0.10698957443237304,"(1000, 0.999, 500, 1e-05, 1000, 10000)",datasets/sppnw43.txt
100.0,563134.6,151960.4667643529,0.10737049579620361,"(1000, 0.999, 500, 1e-05, 1000, 100000)",datasets/sppnw43.txt
100.0,18450.4,575.899157839287,0.04657111167907715,"(1000, 0.999, 500, 1e-05, 2000, 1000)",datasets/sppnw43.txt
100.0,74587.4,18769.6076261599,0.09045517444610596,"(1000, 0.999, 500, 1e-05, 2000, 10000)",datasets/sppnw43.txt
100.0,652818.6,198719.4273785027,0.1003873348236084,"(1000, 0.999, 500, 1e-05, 2000, 100000)",datasets/sppnw43.txt
100.0,17716.0,1548.1209255093738,0.05443999767303467,"(1000, 0.999, 1000, 0.001, 500, 1000)",datasets/sppnw43.txt
100.0,80084.8,17837.91409778621,0.20095560550689698,"(1000, 0.999, 1000, 0.001, 500, 10000)",datasets/sppnw43.txt
100.0,661860.6,200583.00416545762,0.18402566909790039,"(1000, 0.999, 1000, 0.001, 500, 100000)",datasets/sppnw43.txt
100.0,18622.8,992.3959693590054,0.05509798526763916,"(1000, 0.999, 1000, 0.001, 1000, 1000)",datasets/sppnw43.txt
100.0,85781.6,10896.420762800968,0.2213754892349243,"(1000, 0.999, 1000, 0.001, 1000, 10000)",datasets/sppnw43.txt
100.0,733601.4,155108.7303024559,0.20319678783416747,"(1000, 0.999, 1000, 0.001, 1000, 100000)",datasets/sppnw43.txt
100.0,18039.6,1268.514658961417,0.03381590843200684,"(1000, 0.999, 1000, 0.001, 2000, 1000)",datasets/sppnw43.txt
100.0,74858.6,13710.937824962959,0.18063268661499024,"(1000, 0.999, 1000, 0.001, 2000, 10000)",datasets/sppnw43.txt
100.0,664679.6,151616.66687221426,0.2327820062637329,"(1000, 0.999, 1000, 0.001, 2000, 100000)",datasets/sppnw43.txt
100.0,18352.4,1188.6041561428262,0.0390758752822876,"(1000, 0.999, 1000, 0.0001, 500, 1000)",datasets/sppnw43.txt
100.0,87634.0,11577.46362550969,0.14032237529754638,"(1000, 0.999, 1000, 0.0001, 500, 10000)",datasets/sppnw43.txt
100.0,593397.8,183522.23740669683,0.16068849563598633,"(1000, 0.999, 1000, 0.0001, 500, 100000)",datasets/sppnw43.txt
100.0,17871.4,1277.8046955618843,0.05918765068054199,"(1000, 0.999, 1000, 0.0001, 1000, 1000)",datasets/sppnw43.txt
100.0,81187.8,17683.24430527385,0.18353192806243895,"(1000, 0.999, 1000, 0.0001, 1000, 10000)",datasets/sppnw43.txt
100.0,732603.2,177434.28457476868,0.1806804895401001,"(1000, 0.999, 1000, 0.0001, 1000, 100000)",datasets/sppnw43.txt
100.0,18440.4,1005.5365930685964,0.03904080390930176,"(1000, 0.999, 1000, 0.0001, 2000, 1000)",datasets/sppnw43.txt
100.0,86529.0,9224.245237416448,0.20449812412261964,"(1000, 0.999, 1000, 0.0001, 2000, 10000)",datasets/sppnw43.txt
100.0,722681.8,175651.8925430637,0.18320004940032958,"(1000, 0.999, 1000, 0.0001, 2000, 100000)",datasets/sppnw43.txt
100.0,18617.8,726.4739224500767,0.048820900917053225,"(1000, 0.999, 1000, 1e-05, 500, 1000)",datasets/sppnw43.txt
100.0,77630.8,22517.556016584036,0.1637356996536255,"(1000, 0.999, 1000, 1e-05, 500, 10000)",datasets/sppnw43.txt
100.0,594406.8,173050.24502773752,0.19318652153015137,"(1000, 0.999, 1000, 1e-05, 500, 100000)",datasets/sppnw43.txt
100.0,18354.4,1004.9508644704973,0.045340538024902344,"(1000, 0.999, 1000, 1e-05, 1000, 1000)",datasets/sppnw43.txt
100.0,84428.6,13306.972579816942,0.18272180557250978,"(1000, 0.999, 1000, 1e-05, 1000, 10000)",datasets/sppnw43.txt
100.0,673429.4,156912.6481098321,0.2224663257598877,"(1000, 0.999, 1000, 1e-05, 1000, 100000)",datasets/sppnw43.txt
100.0,17568.8,1237.1332022058093,0.044227433204650876,"(1000, 0.999, 1000, 1e-05, 2000, 1000)",datasets/sppnw43.txt
100.0,71655.2,13249.506381748717,0.202980899810791,"(1000, 0.999, 1000, 1e-05, 2000, 10000)",datasets/sppnw43.txt
100.0,692929.2,116384.90049555397,0.2019672155380249,"(1000, 0.999, 1000, 1e-05, 2000, 100000)",datasets/sppnw43.txt
100.0,18234.0,1023.3142234914943,0.03478977680206299,"(1000, 0.999, 2000, 0.001, 500, 1000)",datasets/sppnw43.txt
100.0,80004.6,13998.513093896794,0.2466144323348999,"(1000, 0.999, 2000, 0.001, 500, 10000)",datasets/sppnw43.txt
100.0,692625.2,151964.58020525705,0.2730712890625,"(1000, 0.999, 2000, 0.001, 500, 100000)",datasets/sppnw43.txt
100.0,18199.0,1360.2209379361868,0.0636394739151001,"(1000, 0.999, 2000, 0.001, 1000, 1000)",datasets/sppnw43.txt
100.0,81557.0,16635.116092170803,0.24306585788726806,"(1000, 0.999, 2000, 0.001, 1000, 10000)",datasets/sppnw43.txt
100.0,642883.6,204757.06924020965,0.2729177951812744,"(1000, 0.999, 2000, 0.001, 1000, 100000)",datasets/sppnw43.txt
100.0,18298.6,795.7934656680715,0.03397581577301025,"(1000, 0.999, 2000, 0.001, 2000, 1000)",datasets/sppnw43.txt
100.0,80819.6,7240.830770015275,0.21598780155181885,"(1000, 0.999, 2000, 0.001, 2000, 10000)",datasets/sppnw43.txt
100.0,624197.4,181730.2507697604,0.33936448097229005,"(1000, 0.999, 2000, 0.001, 2000, 100000)",datasets/sppnw43.txt
100.0,18738.0,810.080489828017,0.038750100135803225,"(1000, 0.999, 2000, 0.0001, 500, 1000)",datasets/sppnw43.txt
100.0,89858.4,10129.758370267278,0.28358457088470457,"(1000, 0.999, 2000, 0.0001, 500, 10000)",datasets/sppnw43.txt
100.0,685136.4,167729.72367424922,0.3239810228347778,"(1000, 0.999, 2000, 0.0001, 500, 100000)",datasets/sppnw43.txt
100.0,18167.4,1130.6522188542328,0.03935673236846924,"(1000, 0.999, 2000, 0.0001, 1000, 1000)",datasets/sppnw43.txt
100.0,80420.8,17769.670794924707,0.24899451732635497,"(1000, 0.999, 2000, 0.0001, 1000, 10000)",datasets/sppnw43.txt
100.0,713158.8,159736.9318678683,0.3193518161773682,"(1000, 0.999, 2000, 0.0001, 1000, 100000)",datasets/sppnw43.txt
100.0,18225.6,1145.4161863707009,0.07501740455627441,"(1000, 0.999, 2000, 0.0001, 2000, 1000)",datasets/sppnw43.txt
100.0,76146.6,17451.047511252727,0.25182285308837893,"(1000, 0.999, 2000, 0.0001, 2000, 10000)",datasets/sppnw43.txt
100.0,563194.4,155371.7851343673,0.3251546144485474,"(1000, 0.999, 2000, 0.0001, 2000, 100000)",datasets/sppnw43.txt
100.0,18127.4,1038.7677507508595,0.045220446586608884,"(1000, 0.999, 2000, 1e-05, 500, 1000)",datasets/sppnw43.txt
100.0,76950.0,13688.233720973645,0.2458805799484253,"(1000, 0.999, 2000, 1e-05, 500, 10000)",datasets/sppnw43.txt
100.0,695541.6,170685.3888809467,0.324826979637146,"(1000, 0.999, 2000, 1e-05, 500, 100000)",datasets/sppnw43.txt
100.0,17550.4,1618.4411759467814,0.17777488231658936,"(1000, 0.999, 2000, 1e-05, 1000, 1000)",datasets/sppnw43.txt
100.0,80652.0,15338.998689614653,0.3642770051956177,"(1000, 0.999, 2000, 1e-05, 1000, 10000)",datasets/sppnw43.txt
100.0,583188.0,232062.76789523993,0.3644189119338989,"(1000, 0.999, 2000, 1e-05, 1000, 100000)",datasets/sppnw43.txt
100.0,18810.0,504.1531513339969,0.044378113746643064,"(1000, 0.999, 2000, 1e-05, 2000, 1000)",datasets/sppnw43.txt
100.0,84485.4,19801.397931459283,0.24437623023986815,"(1000, 0.999, 2000, 1e-05, 2000, 10000)",datasets/sppnw43.txt
100.0,623247.4,179948.98805617107,0.325345516204834,"(1000, 0.999, 2000, 1e-05, 2000, 100000)",datasets/sppnw43.txt
100.0,18027.2,933.5297317172066,0.03532419204711914,"(2000, 0.95, 500, 0.001, 500, 1000)",datasets/sppnw43.txt
100.0,76637.4,20497.31803041559,0.09591567516326904,"(2000, 0.95, 500, 0.001, 500, 10000)",datasets/sppnw43.txt
100.0,643894.2,91128.34305725085,0.11276481151580811,"(2000, 0.95, 500, 0.001, 500, 100000)",datasets/sppnw43.txt
100.0,18299.2,1030.672091404439,0.03541510105133057,"(2000, 0.95, 500, 0.001, 1000, 1000)",datasets/sppnw43.txt
100.0,87447.4,12399.602382334686,0.07059316635131836,"(2000, 0.95, 500, 0.001, 1000, 10000)",datasets/sppnw43.txt
100.0,683992.4,134831.6586556733,0.09653899669647217,"(2000, 0.95, 500, 0.001, 1000, 100000)",datasets/sppnw43.txt
100.0,18131.8,1251.0477049257554,0.03526539802551269,"(2000, 0.95, 500, 0.001, 2000, 1000)",datasets/sppnw43.txt
100.0,76744.8,24931.441854814577,0.09644670486450195,"(2000, 0.95, 500, 0.001, 2000, 10000)",datasets/sppnw43.txt
100.0,682222.2,179177.06011306247,0.08704028129577637,"(2000, 0.95, 500, 0.001, 2000, 100000)",datasets/sppnw43.txt
100.0,18293.6,1291.5506339280703,0.040530610084533694,"(2000, 0.95, 500, 0.0001, 500, 1000)",datasets/sppnw43.txt
100.0,68154.4,18463.458848222344,0.1242063045501709,"(2000, 0.95, 500, 0.0001, 500, 10000)",datasets/sppnw43.txt
100.0,694363.6,181137.72197706363,0.09002466201782226,"(2000, 0.95, 500, 0.0001, 500, 100000)",datasets/sppnw43.txt
100.0,18153.0,1034.9690816637954,0.040445804595947266,"(2000, 0.95, 500, 0.0001, 1000, 1000)",datasets/sppnw43.txt
100.0,79635.4,15466.745903388986,0.11379430294036866,"(2000, 0.95, 500, 0.0001, 1000, 10000)",datasets/sppnw43.txt
100.0,692365.0,182941.06186911673,0.10568089485168457,"(2000, 0.95, 500, 0.0001, 1000, 100000)",datasets/sppnw43.txt
100.0,18218.2,1073.9763312103298,0.04083492755889893,"(2000, 0.95, 500, 0.0001, 2000, 1000)",datasets/sppnw43.txt
100.0,72187.0,22979.4147923745,0.09764928817749023,"(2000, 0.95, 500, 0.0001, 2000, 10000)",datasets/sppnw43.txt
100.0,645174.0,190172.96949040893,0.11415469646453857,"(2000, 0.95, 500, 0.0001, 2000, 100000)",datasets/sppnw43.txt
100.0,18216.4,1224.1165957538522,0.045832157135009766,"(2000, 0.95, 500, 1e-05, 500, 1000)",datasets/sppnw43.txt
100.0,80908.0,14557.671324768944,0.09906079769134521,"(2000, 0.95, 500, 1e-05, 500, 10000)",datasets/sppnw43.txt
100.0,731660.2,211973.44748708504,0.09200882911682129,"(2000, 0.95, 500, 1e-05, 500, 100000)",datasets/sppnw43.txt
100.0,18183.0,999.7900779663698,0.04615664482116699,"(2000, 0.95, 500, 1e-05, 1000, 1000)",datasets/sppnw43.txt
100.0,85216.4,13749.589398960248,0.09235930442810059,"(2000, 0.95, 500, 1e-05, 1000, 10000)",datasets/sppnw43.txt
100.0,753977.4,140458.27585742323,0.10120921134948731,"(2000, 0.95, 500, 1e-05, 1000, 100000)",datasets/sppnw43.txt
100.0,18152.8,1012.8274087918435,0.0464324951171875,"(2000, 0.95, 500, 1e-05, 2000, 1000)",datasets/sppnw43.txt
100.0,81385.4,16733.1229613602,0.09859719276428222,"(2000, 0.95, 500, 1e-05, 2000, 10000)",datasets/sppnw43.txt
100.0,634415.4,97322.72877822528,0.12253470420837402,"(2000, 0.95, 500, 1e-05, 2000, 100000)",datasets/sppnw43.txt
100.0,18181.4,844.7660267790129,0.03544011116027832,"(2000, 0.95, 1000, 0.001, 500, 1000)",datasets/sppnw43.txt
100.0,65008.8,14024.118516327506,0.20416905879974365,"(2000, 0.95, 1000, 0.001, 500, 10000)",datasets/sppnw43.txt
100.0,652322.8,184527.175161167,0.1800095796585083,"(2000, 0.95, 1000, 0.001, 500, 100000)",datasets/sppnw43.txt
100.0,18376.8,942.0701460082471,0.035165929794311525,"(2000, 0.95, 1000, 0.001, 1000, 1000)",datasets/sppnw43.txt
100.0,81290.0,15346.63822470576,0.1801851987838745,"(2000, 0.95, 1000, 0.001, 1000, 10000)",datasets/sppnw43.txt
100.0,642208.8,172742.12831200153,0.18246290683746338,"(2000, 0.95, 1000, 0.001, 1000, 100000)",datasets/sppnw43.txt
100.0,17774.4,1503.5791432445449,0.03541231155395508,"(2000, 0.95, 1000, 0.001, 2000, 1000)",datasets/sppnw43.txt
100.0,84721.6,11606.289977421726,0.15950729846954345,"(2000, 0.95, 1000, 0.001, 2000, 10000)",datasets/sppnw43.txt
100.0,523844.8,144461.38550408548,0.24262473583221436,"(2000, 0.95, 1000, 0.001, 2000, 100000)",datasets/sppnw43.txt
100.0,17790.4,967.099498500542,0.04054460525512695,"(2000, 0.95, 1000, 0.0001, 500, 1000)",datasets/sppnw43.txt
100.0,70144.8,17882.710537275943,0.2424006938934326,"(2000, 0.95, 1000, 0.0001, 500, 10000)",datasets/sppnw43.txt
100.0,753957.8,173799.04538621608,0.20198941230773926,"(2000, 0.95, 1000, 0.0001, 500, 100000)",datasets/sppnw43.txt
100.0,18042.2,1227.169572634524,0.04256148338317871,"(2000, 0.95, 1000, 0.0001, 1000, 1000)",datasets/sppnw43.txt
100.0,75451.8,21520.28403994706,0.22135939598083496,"(2000, 0.95, 1000, 0.0001, 1000, 10000)",datasets/sppnw43.txt
100.0,692185.8,202439.39805966624,0.12113862037658692,"(2000, 0.95, 1000, 0.0001, 1000, 100000)",datasets/sppnw43.txt
100.0,18348.4,968.0899958165046,0.040355896949768065,"(2000, 0.95, 1000, 0.0001, 2000, 1000)",datasets/sppnw43.txt
100.0,79448.0,9907.598134765056,0.1415726900100708,"(2000, 0.95, 1000, 0.0001, 2000, 10000)",datasets/sppnw43.txt
100.0,751915.0,199175.13479397973,0.1519216775894165,"(2000, 0.95, 1000, 0.0001, 2000, 100000)",datasets/sppnw43.txt
100.0,18388.4,767.3741199701745,0.04628200531005859,"(2000, 0.95, 1000, 1e-05, 500, 1000)",datasets/sppnw43.txt
100.0,72510.4,16642.095512284504,0.184075665473938,"(2000, 0.95, 1000, 1e-05, 500, 10000)",datasets/sppnw43.txt
100.0,683081.2,126154.47600208246,0.1935121536254883,"(2000, 0.95, 1000, 1e-05, 500, 100000)",datasets/sppnw43.txt
100.0,17715.2,1316.8897296281114,0.04864907264709473,"(2000, 0.95, 1000, 1e-05, 1000, 1000)",datasets/sppnw43.txt
100.0,79892.8,11816.425625374199,0.15321221351623535,"(2000, 0.95, 1000, 1e-05, 1000, 10000)",datasets/sppnw43.txt
100.0,692664.0,159833.48156127988,0.1915564775466919,"(2000, 0.95, 1000, 1e-05, 1000, 100000)",datasets/sppnw43.txt
100.0,18177.6,805.720944248069,0.04598610401153565,"(2000, 0.95, 1000, 1e-05, 2000, 1000)",datasets/sppnw43.txt
100.0,77040.2,12879.138898233841,0.22602407932281493,"(2000, 0.95, 1000, 1e-05, 2000, 10000)",datasets/sppnw43.txt
100.0,743233.6,173232.46097149345,0.23363792896270752,"(2000, 0.95, 1000, 1e-05, 2000, 100000)",datasets/sppnw43.txt
100.0,18548.6,882.8798559260484,0.04069430828094482,"(2000, 0.95, 2000, 0.001, 500, 1000)",datasets/sppnw43.txt
100.0,88384.6,14455.197046045412,0.16644549369812012,"(2000, 0.95, 2000, 0.001, 500, 10000)",datasets/sppnw43.txt
100.0,652437.4,110804.9663257022,0.3200390100479126,"(2000, 0.95, 2000, 0.001, 500, 100000)",datasets/sppnw43.txt
100.0,18159.2,989.5130923843303,0.03545095920562744,"(2000, 0.95, 2000, 0.001, 1000, 1000)",datasets/sppnw43.txt
100.0,80671.4,16426.962666299572,0.2872129201889038,"(2000, 0.95, 2000, 0.001, 1000, 10000)",datasets/sppnw43.txt
100.0,673503.8,209635.6307700578,0.3207675933837891,"(2000, 0.95, 2000, 0.001, 1000, 100000)",datasets/sppnw43.txt
100.0,17713.0,1284.0290495156253,0.03746440410614014,"(2000, 0.95, 2000, 0.001, 2000, 1000)",datasets/sppnw43.txt
100.0,83627.0,16237.503114703319,0.19762439727783204,"(2000, 0.95, 2000, 0.001, 2000, 10000)",datasets/sppnw43.txt
100.0,603332.6,245020.79948453355,0.31999528408050537,"(2000, 0.95, 2000, 0.001, 2000, 100000)",datasets/sppnw43.txt
100.0,18140.2,872.2767680042843,0.04046521186828613,"(2000, 0.95, 2000, 0.0001, 500, 1000)",datasets/sppnw43.txt
100.0,83517.6,18743.730808993176,0.18938615322113037,"(2000, 0.95, 2000, 0.0001, 500, 10000)",datasets/sppnw43.txt
100.0,635076.2,154304.54620509403,0.4090081214904785,"(2000, 0.95, 2000, 0.0001, 500, 100000)",datasets/sppnw43.txt
100.0,18245.0,760.0259206106066,0.04236259460449219,"(2000, 0.95, 2000, 0.0001, 1000, 1000)",datasets/sppnw43.txt
100.0,97926.6,9236.710498873503,0.18712308406829833,"(2000, 0.95, 2000, 0.0001, 1000, 10000)",datasets/sppnw43.txt
100.0,593082.2,204276.86064251134,0.37763214111328125,"(2000, 0.95, 2000, 0.0001, 1000, 100000)",datasets/sppnw43.txt
100.0,18316.4,890.0124942943216,0.05765931606292725,"(2000, 0.95, 2000, 0.0001, 2000, 1000)",datasets/sppnw43.txt
100.0,83122.6,14771.782101019497,0.3918989419937134,"(2000, 0.95, 2000, 0.0001, 2000, 10000)",datasets/sppnw43.txt
100.0,733945.6,197259.45973524312,0.5239951372146606,"(2000, 0.95, 2000, 0.0001, 2000, 100000)",datasets/sppnw43.txt
100.0,17785.0,1208.9172841844888,0.08009674549102783,"(2000, 0.95, 2000, 1e-05, 500, 1000)",datasets/sppnw43.txt
100.0,77314.6,21439.437680125848,0.4402611494064331,"(2000, 0.95, 2000, 1e-05, 500, 10000)",datasets/sppnw43.txt
100.0,682958.2,148174.48251423048,0.6220621347427369,"(2000, 0.95, 2000, 1e-05, 500, 100000)",datasets/sppnw43.txt
100.0,17827.6,1134.3695341466112,0.079388427734375,"(2000, 0.95, 2000, 1e-05, 1000, 1000)",datasets/sppnw43.txt
100.0,83469.2,13432.916800159226,0.5941890239715576,"(2000, 0.95, 2000, 1e-05, 1000, 10000)",datasets/sppnw43.txt
100.0,771638.2,142137.87196507482,0.29448161125183103,"(2000, 0.95, 2000, 1e-05, 1000, 100000)",datasets/sppnw43.txt
100.0,17789.0,1577.1154047817806,0.0794947624206543,"(2000, 0.95, 2000, 1e-05, 2000, 1000)",datasets/sppnw43.txt
100.0,72147.4,18680.19635978166,0.5849132537841797,"(2000, 0.95, 2000, 1e-05, 2000, 10000)",datasets/sppnw43.txt
100.0,613414.0,125729.00762831146,0.8245545864105225,"(2000, 0.95, 2000, 1e-05, 2000, 100000)",datasets/sppnw43.txt
100.0,18236.6,1482.0942075320315,0.0633538007736206,"(2000, 0.99, 500, 0.001, 500, 1000)",datasets/sppnw43.txt
100.0,88807.8,10613.12019907435,0.18248190879821777,"(2000, 0.99, 500, 0.001, 500, 10000)",datasets/sppnw43.txt
100.0,693027.4,141161.45004936724,0.19679832458496094,"(2000, 0.99, 500, 0.001, 500, 100000)",datasets/sppnw43.txt
100.0,17962.0,1286.4714532394414,0.060927295684814455,"(2000, 0.99, 500, 0.001, 1000, 1000)",datasets/sppnw43.txt
100.0,94042.2,11181.67312883005,0.10730280876159667,"(2000, 0.99, 500, 0.001, 1000, 10000)",datasets/sppnw43.txt
100.0,553107.4,190592.6719788565,0.1817164182662964,"(2000, 0.99, 500, 0.001, 1000, 100000)",datasets/sppnw43.txt
100.0,18165.2,734.6379788712261,0.060737776756286624,"(2000, 0.99, 500, 0.001, 2000, 1000)",datasets/sppnw43.txt
100.0,71918.4,12657.856715889939,0.1839237928390503,"(2000, 0.99, 500, 0.001, 2000, 10000)",datasets/sppnw43.txt
100.0,582063.0,205304.5612902938,0.19681720733642577,"(2000, 0.99, 500, 0.001, 2000, 100000)",datasets/sppnw43.txt
100.0,18023.4,1201.9650743678037,0.07022500038146973,"(2000, 0.99, 500, 0.0001, 500, 1000)",datasets/sppnw43.txt
100.0,79887.8,12754.203242852922,0.18306419849395753,"(2000, 0.99, 500, 0.0001, 500, 10000)",datasets/sppnw43.txt
100.0,642492.8,125693.85571681695,0.15447237491607665,"(2000, 0.99, 500, 0.0001, 500, 100000)",datasets/sppnw43.txt
100.0,17808.4,1093.0664389688304,0.06996827125549317,"(2000, 0.99, 500, 0.0001, 1000, 1000)",datasets/sppnw43.txt
100.0,79987.2,12747.300489123178,0.18668203353881835,"(2000, 0.99, 500, 0.0001, 1000, 10000)",datasets/sppnw43.txt
100.0,774011.8,118506.73819306647,0.15549168586730958,"(2000, 0.99, 500, 0.0001, 1000, 100000)",datasets/sppnw43.txt
100.0,18115.8,992.7998589846798,0.07045648097991944,"(2000, 0.99, 500, 0.0001, 2000, 1000)",datasets/sppnw43.txt
100.0,76834.8,23278.24497164681,0.1693437099456787,"(2000, 0.99, 500, 0.0001, 2000, 10000)",datasets/sppnw43.txt
100.0,763601.6,128211.15011043307,0.18246891498565673,"(2000, 0.99, 500, 0.0001, 2000, 100000)",datasets/sppnw43.txt
100.0,17802.0,1203.5839812825693,0.07911360263824463,"(2000, 0.99, 500, 1e-05, 500, 1000)",datasets/sppnw43.txt
100.0,81413.2,13498.780069324783,0.14447810649871826,"(2000, 0.99, 500, 1e-05, 500, 10000)",datasets/sppnw43.txt
100.0,634043.0,164512.4445171246,0.14520370960235596,"(2000, 0.99, 500, 1e-05, 500, 100000)",datasets/sppnw43.txt
100.0,18678.6,563.9844324092643,0.07920901775360108,"(2000, 0.99, 500, 1e-05, 1000, 1000)",datasets/sppnw43.txt
100.0,74341.2,25272.90236122476,0.17150330543518066,"(2000, 0.99, 500, 1e-05, 1000, 10000)",datasets/sppnw43.txt
100.0,704456.8,156339.77570970225,0.21379127502441406,"(2000, 0.99, 500, 1e-05, 1000, 100000)",datasets/sppnw43.txt
100.0,18107.2,882.9596593276501,0.08011913299560547,"(2000, 0.99, 500, 1e-05, 2000, 1000)",datasets/sppnw43.txt
100.0,75582.4,18354.947819048684,0.17812676429748536,"(2000, 0.99, 500, 1e-05, 2000, 10000)",datasets/sppnw43.txt
100.0,692165.0,125169.23975881614,0.15819790363311767,"(2000, 0.99, 500, 1e-05, 2000, 100000)",datasets/sppnw43.txt
100.0,18462.6,1309.59048560991,0.06110968589782715,"(2000, 0.99, 1000, 0.001, 500, 1000)",datasets/sppnw43.txt
100.0,83047.0,15727.10397371366,0.24728541374206542,"(2000, 0.99, 1000, 0.001, 500, 10000)",datasets/sppnw43.txt
100.0,713023.2,117383.42622772604,0.35016021728515623,"(2000, 0.99, 1000, 0.001, 500, 100000)",datasets/sppnw43.txt
100.0,18675.6,632.4459186365266,0.06106562614440918,"(2000, 0.99, 1000, 0.001, 1000, 1000)",datasets/sppnw43.txt
100.0,74996.4,15965.62634662355,0.34942336082458497,"(2000, 0.99, 1000, 0.001, 1000, 10000)",datasets/sppnw43.txt
100.0,692196.0,160291.87782542195,0.3847850799560547,"(2000, 0.99, 1000, 0.001, 1000, 100000)",datasets/sppnw43.txt
100.0,18323.4,868.7872236629634,0.06095612049102783,"(2000, 0.99, 1000, 0.001, 2000, 1000)",datasets/sppnw43.txt
100.0,84649.0,14336.285439401658,0.3160877704620361,"(2000, 0.99, 1000, 0.001, 2000, 10000)",datasets/sppnw43.txt
100.0,724467.2,113315.98772353352,0.38795769214630127,"(2000, 0.99, 1000, 0.001, 2000, 100000)",datasets/sppnw43.txt
100.0,18485.0,932.7285778831911,0.07082164287567139,"(2000, 0.99, 1000, 0.0001, 500, 1000)",datasets/sppnw43.txt
100.0,83094.0,12135.478927508382,0.28598790168762206,"(2000, 0.99, 1000, 0.0001, 500, 10000)",datasets/sppnw43.txt
100.0,665182.4,155897.06549848846,0.3589210033416748,"(2000, 0.99, 1000, 0.0001, 500, 100000)",datasets/sppnw43.txt
100.0,18457.0,834.5792952140617,0.07097797393798828,"(2000, 0.99, 1000, 0.0001, 1000, 1000)",datasets/sppnw43.txt
100.0,89349.8,13178.304244476982,0.21387128829956054,"(2000, 0.99, 1000, 0.0001, 1000, 10000)",datasets/sppnw43.txt
100.0,693286.8,211891.97337171598,0.2802090883255005,"(2000, 0.99, 1000, 0.0001, 1000, 100000)",datasets/sppnw43.txt
100.0,18187.6,960.6909180376381,0.06972317695617676,"(2000, 0.99, 1000, 0.0001, 2000, 1000)",datasets/sppnw43.txt
100.0,84621.4,13633.30833070242,0.21061961650848388,"(2000, 0.99, 1000, 0.0001, 2000, 10000)",datasets/sppnw43.txt
100.0,673979.2,128508.91300824235,0.3513088941574097,"(2000, 0.99, 1000, 0.0001, 2000, 100000)",datasets/sppnw43.txt
100.0,18454.4,917.8107866003755,0.0799799919128418,"(2000, 0.99, 1000, 1e-05, 500, 1000)",datasets/sppnw43.txt
100.0,91105.0,14021.76494596882,0.21537187099456787,"(2000, 0.99, 1000, 1e-05, 500, 10000)",datasets/sppnw43.txt
100.0,703315.2,174407.6544861492,0.24895472526550294,"(2000, 0.99, 1000, 1e-05, 500, 100000)",datasets/sppnw43.txt
100.0,18129.2,1611.2542195445137,0.0789097785949707,"(2000, 0.99, 1000, 1e-05, 1000, 1000)",datasets/sppnw43.txt
100.0,89753.2,12426.422629220368,0.2172001838684082,"(2000, 0.99, 1000, 1e-05, 1000, 10000)",datasets/sppnw43.txt
100.0,695141.4,188727.10470952495,0.3848230838775635,"(2000, 0.99, 1000, 1e-05, 1000, 100000)",datasets/sppnw43.txt
100.0,18197.6,1046.9092797372655,0.10109837055206299,"(2000, 0.99, 1000, 1e-05, 2000, 1000)",datasets/sppnw43.txt
100.0,78443.8,12294.886171087555,0.3539095401763916,"(2000, 0.99, 1000, 1e-05, 2000, 10000)",datasets/sppnw43.txt
100.0,742579.8,172793.75045747458,0.3524775505065918,"(2000, 0.99, 1000, 1e-05, 2000, 100000)",datasets/sppnw43.txt
100.0,18389.0,1363.9939149424383,0.06458487510681152,"(2000, 0.99, 2000, 0.001, 500, 1000)",datasets/sppnw43.txt
100.0,78316.2,17634.48647281797,0.4415444850921631,"(2000, 0.99, 2000, 0.001, 500, 10000)",datasets/sppnw43.txt
100.0,545274.6,225716.14795587843,0.5526484727859498,"(2000, 0.99, 2000, 0.001, 500, 100000)",datasets/sppnw43.txt
100.0,17732.0,1118.752162009084,0.06228954792022705,"(2000, 0.99, 2000, 0.001, 1000, 1000)",datasets/sppnw43.txt
100.0,89969.2,17078.466563482798,0.3887174129486084,"(2000, 0.99, 2000, 0.001, 1000, 10000)",datasets/sppnw43.txt
100.0,693693.8,183195.6236779689,0.4422659158706665,"(2000, 0.99, 2000, 0.001, 1000, 100000)",datasets/sppnw43.txt
100.0,18334.2,739.768855792132,0.062115812301635744,"(2000, 0.99, 2000, 0.001, 2000, 1000)",datasets/sppnw43.txt
100.0,78392.4,15708.43846599655,0.4417446136474609,"(2000, 0.99, 2000, 0.001, 2000, 10000)",datasets/sppnw43.txt
